product_id,product_name,brand,price,original_price,discount_percentage,discount_amount,rating,ratings_count,reviews_count,display_size,display_type,screen_resolution,battery_life,battery_capacity,water_resistance,bluetooth_version,compatibility,heart_rate_monitor,blood_oxygen_monitor,sports_modes,gps,bluetooth_calling,strap_material,strap_color,weight,warranty,availability,charging_time,stress_monitor,nfc_payments,camera_control,voice_assistant,case_material,dimensions,launch_date,battery_life_days,review_ratio
sw10437,amazfit gtr pro voice assistant,amazfit,13081.0,22062,40,8981,4.8,42357,559,1.6,amoled,439x376 pixels,8 days,250.0,3atm,5.2,android,False,0,104,False,False,leather,pink,39.0,1 year,out of stock,2 hours,0,1,0,0,fiber,43x41x10 mm,2024-03-01,8.0,0.013197346365417759
sw10438,fireboltt quantum plus amoled display,fireboltt,1670.0,2576,35,906,4.2,13230,13259,1.4,tft,417x446 pixels,20 days,440.0,3atm,5.0,android,False,0,67,False,False,nylon,silver,63.0,2 year,in stock,3 hours,1,0,1,0,plastic,50x44x10 mm,2022-05-01,20.0,1.0021919879062737
sw10439,huami amazfit bip max bluetooth calling,huami,9406.0,11554,18,2148,3.8,23262,10156,1.6,oled,436x418 pixels,9 days,327.0,3atm,5.2,ios,False,0,113,False,False,silicone,red,64.0,2 year,out of stock,2 hours,0,0,0,1,fiber,44x41x13 mm,2024-08-01,9.0,0.43659186656349414
sw10440,huami amazfit bip 2 female health tracking,huami,7095.0,11468,38,4373,4.3,48932,14747,1.3,lcd,413x379 pixels,14 days,447.0,3atm,5.0,ios,False,0,56,False,False,tpu,blue,67.0,1 year,out of stock,3 hours,0,0,0,0,metal,45x43x10 mm,2024-08-01,14.0,0.3013774217281125
sw10441,boult bolt 3 sports modes,boult,3889.0,6510,40,2621,3.8,22239,3931,1.3,tft,446x321 pixels,10 days,221.0,ip68,5.0,ios,False,1,56,False,False,leather,black,70.0,1 year,in stock,3 hours,0,0,0,0,plastic,47x42x15 mm,2023-07-01,10.0,0.1767615450334997
sw10442,amazfit gts ultra gps navigation,amazfit,6230.0,9375,33,3145,4.0,26620,191,1.2,lcd,359x357 pixels,14 days,236.0,ip68,5.0,android  ios,False,1,69,False,False,leather,silver,64.0,2 year,out of stock,3 hours,1,0,0,1,plastic,50x40x14 mm,2024-08-01,14.0,0.007175056348610068
sw10443,ambrane stride voice assistant,ambrane,1657.0,2742,39,1085,4.2,25602,16406,1.4,lcd,389x355 pixels,8 days,302.0,ip67,5.0,android  ios,False,1,79,False,False,silicone,brown,45.0,1 year,out of stock,1 hours,0,0,1,0,plastic,45x36x14 mm,2024-06-01,8.0,0.6408093117725178
sw10444,ambrane stride max camera control,ambrane,3284.0,5315,38,2031,4.8,17685,10013,1.2,tft,360x359 pixels,10 days,426.0,ip67,5.0,ios,False,0,78,False,False,tpu,gold,45.0,1 year,out of stock,1 hours,0,0,0,0,fiber,47x37x10 mm,2022-04-01,10.0,0.5661860333616059
sw10445,amazfit band ultra female health tracking,amazfit,11285.0,19344,41,8059,4.7,47183,1474,1.8,oled,411x331 pixels,13 days,461.0,3atm,5.2,android  ios,False,1,103,False,False,metal,black,32.0,1 year,out of stock,2 hours,1,0,0,1,fiber,50x40x14 mm,2023-12-01,13.0,0.031240065277748343
sw10446,xiaomi redmi watch lite amoled display,xiaomi,3857.0,5049,23,1192,4.5,37464,17874,1.2,lcd,430x365 pixels,7 days,223.0,ip68,5.0,ios,False,1,81,False,False,leather,gold,35.0,2 year,out of stock,3 hours,1,0,0,1,fiber,40x39x14 mm,2024-09-01,7.0,0.4770980140935298
sw10447,sonata smart 4 stress monitoring,sonata,1934.0,2794,30,860,4.0,22994,17163,1.2,lcd,363x415 pixels,18 days,267.0,water resistant,5.0,android  ios,False,0,53,False,False,nylon,green,74.0,2 year,out of stock,2 hours,1,0,1,0,metal,45x40x14 mm,2023-12-01,18.0,0.746412107506306
sw10448,garmin venu plus bluetooth calling,garmin,38006.0,58976,35,20970,4.5,42238,4720,1.8,amoled,349x412 pixels,4 days,355.0,3atm,5.3,android,False,1,127,False,False,leather,black,68.0,1 year,out of stock,1 hours,0,1,0,1,plastic,46x45x15 mm,2022-01-01,4.0,0.11174771532743027
sw10449,realme watch pro camera control,realme,5765.0,9168,37,3403,4.0,48501,18527,1.4,tft,379x443 pixels,8 days,571.0,ip67,5.0,android,False,0,80,False,False,leather,gold,69.0,2 year,in stock,1 hours,1,0,0,1,plastic,48x36x14 mm,2023-09-01,8.0,0.38199212387373455
sw10450,noise colorfit pro voice assistant,noise,6615.0,9612,31,2997,3.9,26717,13541,1.4,lcd,321x412 pixels,15 days,406.0,ip67,5.0,android  ios,False,0,96,False,False,polycarbonate,black,36.0,1 year,in stock,3 hours,1,0,1,1,plastic,46x44x12 mm,2024-11-01,15.0,0.5068308567578695
sw10451,boat wave 4 female health tracking,boat,8085.0,10108,20,2023,4.5,49176,10256,1.6,oled,321x426 pixels,14 days,459.0,water resistant,5.2,ios,False,1,83,False,False,leather,pink,78.0,1 year,in stock,2 hours,1,1,0,1,fiber,40x42x10 mm,2024-02-01,14.0,0.20855701968439888
sw10452,garmin forerunner gps navigation,garmin,44393.0,52873,16,8480,4.2,24293,11988,2.0,amoled,362x403 pixels,7 days,313.0,3atm,5.3,ios,False,1,122,False,False,leather,gold,32.0,2 year,out of stock,1 hours,1,1,1,0,plastic,47x41x13 mm,2022-03-01,7.0,0.493475486765735
sw10453,apple watch series max amoled display,apple,29401.0,35145,16,5744,4.0,4617,812,2.2,amoled,363x427 pixels,3 days,524.0,5atm,5.3,android  ios,False,1,111,False,False,silicone,blue,71.0,1 year,out of stock,3 hours,1,1,1,1,fiber,41x42x11 mm,2022-10-01,3.0,0.1758717782109595
sw10454,oneplus watch spo2 monitor,oneplus,3991.0,5783,30,1792,4.6,46715,18003,1.4,lcd,357x379 pixels,18 days,392.0,water resistant,5.0,android,False,1,96,False,False,leather,red,72.0,2 year,out of stock,3 hours,1,0,1,1,plastic,48x45x12 mm,2024-09-01,18.0,0.3853794284491063
sw10455,fastrack reflex ultra camera control,fastrack,5612.0,7691,27,2079,4.1,3733,5282,1.4,lcd,384x423 pixels,13 days,468.0,ip67,5.0,android  ios,False,0,61,False,False,polycarbonate,red,72.0,2 year,in stock,3 hours,1,0,1,0,plastic,41x36x13 mm,2023-05-01,13.0,1.4149477631931422
sw10456,huami amazfit gts pro gps navigation,huami,6566.0,11760,44,5194,4.3,45285,12037,1.2,lcd,369x394 pixels,18 days,221.0,5atm,5.0,android  ios,False,1,82,False,False,polycarbonate,black,60.0,2 year,out of stock,2 hours,0,0,0,0,fiber,43x45x15 mm,2023-06-01,18.0,0.26580545434470576
sw10457,amazfit gtr bluetooth calling,amazfit,7211.0,10215,29,3004,4.4,22293,6619,1.3,lcd,447x353 pixels,8 days,532.0,3atm,5.0,android,False,0,73,False,False,polycarbonate,brown,63.0,1 year,out of stock,1 hours,0,0,1,0,metal,40x38x14 mm,2023-02-01,8.0,0.2969093437401875
sw10458,oneplus watch 2 bluetooth calling,oneplus,9452.0,16659,43,7207,4.1,8411,12767,1.8,amoled,427x443 pixels,10 days,505.0,3atm,5.2,ios,False,1,101,False,False,nylon,black,52.0,1 year,in stock,2 hours,0,1,1,1,fiber,47x41x10 mm,2022-07-01,10.0,1.5178932350493402
sw10459,noise colorfit pro ultra camera control,noise,6685.0,11953,44,5268,3.8,22447,11679,1.4,lcd,449x444 pixels,21 days,522.0,5atm,5.0,ios,False,1,98,False,False,polycarbonate,gold,73.0,1 year,out of stock,3 hours,1,0,1,1,metal,43x38x15 mm,2023-07-01,21.0,0.5202922439524212
sw10460,crossbeats ignite 3 water resistance,crossbeats,7454.0,11053,32,3599,4.7,35319,2267,1.3,lcd,391x415 pixels,14 days,202.0,ip67,5.0,android,False,0,60,False,False,nylon,red,78.0,1 year,out of stock,2 hours,0,0,0,1,fiber,48x40x15 mm,2022-09-01,14.0,0.0641864152439197
sw10461,fastrack reflex 4 music control,fastrack,5029.0,7656,34,2627,4.8,6861,8407,1.2,lcd,322x326 pixels,21 days,406.0,5atm,5.0,ios,False,1,94,False,False,polycarbonate,brown,33.0,1 year,out of stock,2 hours,1,0,1,0,plastic,49x41x11 mm,2023-09-01,21.0,1.2253315843171548
sw10462,sonata smart 2 notification alerts,sonata,3951.0,4706,16,755,4.5,27393,16259,1.3,lcd,376x410 pixels,11 days,549.0,ip68,5.0,ios,False,0,58,False,False,silicone,silver,35.0,1 year,out of stock,3 hours,0,0,0,1,metal,44x38x13 mm,2024-10-01,11.0,0.5935457963713358
sw10463,xiaomi redmi watch plus notification alerts,xiaomi,2124.0,3473,38,1349,4.4,24864,13906,1.2,tft,403x322 pixels,21 days,513.0,5atm,5.0,android  ios,False,0,54,False,False,leather,gold,53.0,1 year,out of stock,2 hours,1,0,1,0,metal,46x39x12 mm,2023-12-01,21.0,0.5592824967824968
sw10464,boult drift pro stress monitoring,boult,4618.0,6167,25,1549,4.6,5068,11501,1.3,tft,330x365 pixels,13 days,527.0,3atm,5.0,ios,False,1,65,False,False,nylon,black,72.0,1 year,in stock,2 hours,1,0,1,1,fiber,40x44x10 mm,2022-03-01,13.0,2.2693370165745854
sw10465,titan juxt pro voice assistant,titan,9026.0,13668,33,4642,4.3,35899,1284,1.8,amoled,390x320 pixels,12 days,518.0,ip68,5.2,ios,False,0,113,False,False,tpu,red,30.0,2 year,out of stock,2 hours,0,1,1,0,plastic,49x37x11 mm,2023-11-01,12.0,0.03576701300871891
sw10466,crossbeats ignite 2 female health tracking,crossbeats,6472.0,11345,42,4873,4.8,5613,3758,1.4,tft,403x359 pixels,17 days,215.0,water resistant,5.0,android  ios,False,1,82,False,False,metal,red,37.0,2 year,in stock,1 hours,1,0,1,1,plastic,43x37x10 mm,2022-06-01,17.0,0.6695171922323179
sw10467,noise colorfit pro sleep tracking,noise,7857.0,9661,18,1804,4.4,7466,6549,1.2,lcd,397x363 pixels,8 days,487.0,5atm,5.0,android,False,1,54,False,False,polycarbonate,brown,67.0,1 year,in stock,1 hours,1,0,1,0,metal,49x39x10 mm,2022-08-01,8.0,0.8771765336190731
sw10468,huami amazfit gts max music control,huami,6621.0,8513,22,1892,4.3,47348,4493,1.3,lcd,443x433 pixels,7 days,392.0,5atm,5.0,ios,False,1,100,False,False,leather,red,47.0,1 year,in stock,1 hours,1,0,0,0,metal,41x37x13 mm,2022-01-01,7.0,0.09489313170566867
sw10469,fitbit inspire 4 heart rate monitor,fitbit,14621.0,22179,34,7558,4.5,11832,8815,1.8,amoled,375x418 pixels,13 days,299.0,5atm,5.2,ios,False,1,116,False,False,tpu,green,60.0,2 year,in stock,1 hours,1,0,1,1,fiber,46x37x14 mm,2023-11-01,13.0,0.7450135226504395
sw10470,crossbeats elevate max heart rate monitor,crossbeats,7102.0,11430,37,4328,4.8,46817,2594,1.2,lcd,444x373 pixels,8 days,541.0,ip68,5.0,android  ios,False,1,75,False,False,metal,brown,30.0,2 year,in stock,3 hours,1,0,1,0,metal,46x38x13 mm,2023-11-01,8.0,0.05540722387167055
sw10471,xiaomi mi band 4 camera control,xiaomi,3942.0,6883,42,2941,4.5,47560,6812,1.3,lcd,379x450 pixels,7 days,426.0,ip68,5.0,android,False,1,61,False,False,polycarbonate,silver,57.0,2 year,in stock,1 hours,0,0,0,1,fiber,43x42x14 mm,2024-08-01,7.0,0.1432296047098402
sw10472,titan smart camera control,titan,3040.0,3559,14,519,4.8,47650,3203,1.2,lcd,390x433 pixels,13 days,273.0,water resistant,5.0,android  ios,False,1,59,False,False,nylon,silver,48.0,1 year,out of stock,2 hours,1,0,1,1,fiber,40x37x14 mm,2022-11-01,13.0,0.0672193074501574
sw10473,amazfit bip lite music control,amazfit,11333.0,13818,17,2485,3.9,42807,3829,1.8,oled,338x429 pixels,14 days,367.0,ip68,5.2,android,False,1,81,False,False,leather,blue,47.0,2 year,out of stock,2 hours,0,1,1,0,fiber,42x41x12 mm,2022-04-01,14.0,0.08944798747868339
sw10474,ambrane stride max notification alerts,ambrane,2687.0,3119,13,432,4.5,874,4137,1.3,lcd,320x435 pixels,16 days,495.0,5atm,5.0,ios,False,1,67,False,False,polycarbonate,red,55.0,2 year,in stock,1 hours,1,0,1,0,fiber,40x38x12 mm,2022-09-01,16.0,4.733409610983982
sw10475,huami amazfit bip 2 heart rate monitor,huami,6325.0,7643,17,1318,3.8,1919,10676,1.2,tft,324x438 pixels,17 days,406.0,ip67,5.0,android  ios,False,0,58,False,False,leather,green,60.0,2 year,out of stock,2 hours,0,0,0,1,plastic,47x36x13 mm,2023-10-01,17.0,5.563314226159458
sw10476,amazfit band 2 female health tracking,amazfit,12153.0,19572,37,7419,4.4,36308,11954,1.8,amoled,401x435 pixels,10 days,379.0,ip68,5.2,android  ios,False,0,90,False,False,silicone,brown,79.0,1 year,in stock,1 hours,0,1,1,1,plastic,49x36x10 mm,2023-04-01,10.0,0.3292387352649554
sw10477,amazfit gtr plus spo2 monitor,amazfit,14966.0,24851,39,9885,4.7,8174,729,1.6,oled,439x425 pixels,13 days,241.0,3atm,5.2,ios,False,0,94,False,False,metal,gold,67.0,2 year,in stock,2 hours,1,1,1,0,plastic,45x38x14 mm,2024-05-01,13.0,0.08918522143381453
sw10478,apple watch ultra lite weather display,apple,56492.0,68464,17,11972,4.4,2430,14710,2.2,amoled,364x372 pixels,5 days,591.0,water resistant,5.3,ios,False,1,174,False,False,leather,pink,79.0,1 year,in stock,3 hours,0,1,0,0,metal,50x45x12 mm,2022-08-01,5.0,6.053497942386831
sw10479,oneplus watch max bluetooth calling,oneplus,7467.0,13077,42,5610,4.1,20290,6082,1.4,lcd,321x421 pixels,7 days,442.0,water resistant,5.0,ios,False,1,71,False,False,tpu,blue,47.0,1 year,out of stock,1 hours,1,0,1,1,plastic,49x45x14 mm,2024-10-01,7.0,0.29975357318876295
sw10480,xiaomi mi band 3 heart rate monitor,xiaomi,4891.0,6817,28,1926,3.9,18852,18480,1.2,tft,358x365 pixels,7 days,248.0,water resistant,5.0,ios,False,0,69,False,False,polycarbonate,pink,63.0,1 year,out of stock,3 hours,1,0,0,0,metal,44x38x12 mm,2022-02-01,7.0,0.98026734563972
sw10481,fireboltt armor max bluetooth calling,fireboltt,3798.0,6234,39,2436,4.2,21482,2696,1.3,lcd,447x346 pixels,12 days,517.0,ip67,5.0,android  ios,False,1,52,False,False,polycarbonate,blue,72.0,1 year,in stock,3 hours,0,0,1,0,metal,48x40x13 mm,2022-11-01,12.0,0.12550041895540454
sw10482,sonata smart lite gps navigation,sonata,3788.0,4688,19,900,4.5,31817,15426,1.3,lcd,382x330 pixels,18 days,563.0,ip67,5.0,android,False,1,56,False,False,nylon,brown,72.0,1 year,in stock,1 hours,1,0,0,0,metal,46x40x10 mm,2022-01-01,18.0,0.48483515101989505
sw10483,ambrane stride lite spo2 monitor,ambrane,1955.0,3407,42,1452,4.8,33709,5150,1.2,tft,341x441 pixels,12 days,349.0,water resistant,5.0,android,False,1,75,False,False,silicone,blue,43.0,2 year,in stock,1 hours,0,0,1,1,metal,40x36x12 mm,2023-03-01,12.0,0.15277818980094338
sw10484,oneplus band music control,oneplus,11292.0,15007,24,3715,4.4,9980,11296,1.6,amoled,360x409 pixels,9 days,315.0,ip68,5.2,android  ios,False,0,102,False,False,nylon,purple,32.0,2 year,out of stock,3 hours,0,0,1,0,metal,50x36x13 mm,2023-12-01,9.0,1.13186372745491
sw10485,boult drift max female health tracking,boult,4836.0,5577,13,741,3.8,37232,14763,1.2,tft,328x375 pixels,7 days,551.0,ip68,5.0,android  ios,False,0,86,False,False,leather,green,34.0,1 year,out of stock,3 hours,1,0,0,0,fiber,46x43x15 mm,2024-07-01,7.0,0.396513751611517
sw10486,boult bolt max amoled display,boult,2482.0,3226,23,744,4.1,20681,12960,1.2,lcd,393x358 pixels,9 days,423.0,water resistant,5.0,ios,False,0,60,False,False,silicone,purple,63.0,2 year,out of stock,2 hours,0,0,0,1,metal,50x35x15 mm,2022-11-01,9.0,0.6266621536676176
sw10487,garmin instinct music control,garmin,19923.0,27302,27,7379,4.0,29813,3758,1.8,oled,415x346 pixels,9 days,207.0,ip68,5.2,android  ios,False,0,100,False,False,leather,gold,73.0,1 year,in stock,3 hours,0,0,0,0,fiber,41x36x11 mm,2023-03-01,9.0,0.12605239325126621
sw10488,boult drift ultra weather display,boult,3503.0,5041,30,1538,4.7,39407,17241,1.3,tft,353x444 pixels,18 days,489.0,3atm,5.0,ios,False,0,50,False,False,silicone,gold,63.0,2 year,in stock,2 hours,0,0,1,0,plastic,46x42x14 mm,2024-03-01,18.0,0.43751110208846145
sw10489,apple watch se 4 stress monitoring,apple,56187.0,89165,36,32978,4.5,31434,9345,1.8,amoled,389x428 pixels,5 days,276.0,3atm,5.3,android,False,1,160,False,False,metal,blue,77.0,2 year,out of stock,1 hours,0,1,1,0,metal,46x35x13 mm,2023-06-01,5.0,0.29728955907615956
sw10490,xiaomi redmi watch plus spo2 monitor,xiaomi,2052.0,2574,20,522,4.2,32633,12977,1.4,tft,360x326 pixels,18 days,462.0,ip68,5.0,android,False,1,80,False,False,metal,gold,31.0,1 year,out of stock,1 hours,1,0,0,0,fiber,41x39x14 mm,2022-02-01,18.0,0.39766494039775685
sw10491,fireboltt ninja pro notification alerts,fireboltt,2435.0,3569,31,1134,4.7,6060,12301,1.4,lcd,411x443 pixels,14 days,296.0,ip67,5.0,android,False,1,100,False,False,tpu,pink,69.0,2 year,out of stock,3 hours,0,0,1,0,fiber,43x40x13 mm,2023-09-01,14.0,2.02986798679868
sw10492,noise colorfit ultra pro bluetooth calling,noise,7668.0,8818,13,1150,4.2,24963,6426,1.4,lcd,402x414 pixels,7 days,386.0,water resistant,5.0,ios,False,1,74,False,False,leather,silver,55.0,1 year,in stock,2 hours,1,0,1,0,fiber,41x39x11 mm,2023-07-01,7.0,0.2574209830549213
sw10493,sonata smart lite sports modes,sonata,2832.0,4067,30,1235,4.2,31639,16452,1.4,tft,439x412 pixels,18 days,527.0,ip67,5.0,android,False,1,97,False,False,metal,red,44.0,1 year,out of stock,1 hours,1,0,0,1,fiber,44x42x14 mm,2022-06-01,18.0,0.5199911501627738
sw10494,fitbit inspire 4 bluetooth calling,fitbit,11928.0,19102,37,7174,4.2,35152,4227,1.8,amoled,385x390 pixels,7 days,426.0,ip67,5.2,android,False,0,87,False,False,metal,brown,65.0,2 year,in stock,2 hours,1,0,0,1,plastic,44x36x13 mm,2022-11-01,7.0,0.12024920345926263
sw10495,realme watch amoled display,realme,7909.0,13278,40,5369,4.1,36667,17885,1.4,lcd,409x427 pixels,21 days,437.0,5atm,5.0,ios,False,1,51,False,False,tpu,pink,52.0,2 year,out of stock,3 hours,1,0,0,1,fiber,48x39x15 mm,2024-11-01,21.0,0.48776829301551805
sw10496,xiaomi mi band lite bluetooth calling,xiaomi,3151.0,4274,26,1123,4.0,21191,4926,1.4,tft,446x374 pixels,21 days,310.0,3atm,5.0,ios,False,1,70,False,False,nylon,brown,45.0,1 year,in stock,3 hours,1,0,1,1,plastic,47x44x10 mm,2022-04-01,21.0,0.23245717521589354
sw10497,fastrack reflex plus voice assistant,fastrack,5113.0,8475,39,3362,4.2,14261,1171,1.3,lcd,385x400 pixels,19 days,201.0,3atm,5.0,android,False,1,93,False,False,leather,black,62.0,2 year,out of stock,2 hours,0,0,1,1,metal,41x39x14 mm,2024-11-01,19.0,0.08211205385316597
sw10498,fastrack reflex lite music control,fastrack,2962.0,4405,32,1443,4.5,22185,5538,1.2,tft,333x440 pixels,12 days,218.0,water resistant,5.0,android,False,1,51,False,False,polycarbonate,red,38.0,1 year,in stock,1 hours,0,0,1,1,fiber,43x36x10 mm,2024-05-01,12.0,0.24962812711291413
sw10499,sonata smart 4 notification alerts,sonata,3900.0,6589,40,2689,4.2,34413,13704,1.4,lcd,397x412 pixels,16 days,255.0,ip68,5.0,android  ios,False,0,54,False,False,leather,black,51.0,1 year,in stock,1 hours,1,0,0,1,metal,47x44x11 mm,2022-02-01,16.0,0.39822160230145587
